aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/syrah-2009-igt-sicilia-rotwein-sizilien-vini-rosso-a61104r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61104.jpg,Syrah 2009 IGT Sicilia Rotwein Sizilien Vini Rosso,"Von der Vulkan- und Sonneninsel Sizilien stammt dieser exzellente Rotwein, gewonnen aus der Syrah- und der tiefdunklen Traube Nero d&apos;Avola. Der warme Geschmack mit lang anhaltendem Aroma passt ausgezeichnet zu...",,gustini,Gustini Online Shop,7.95,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Ruggero di Tasso']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/syrah-2009-igt-sicilia-rotwein-sizilien-vini-rosso-a61104r50194147.html?afpartner=03]],http://www.gustini.de/artikelbilder/61104.jpg,Syrah 2009 IGT Sicilia Rotwein Sizilien Vini Rosso,"Von der Vulkan- und Sonneninsel Sizilien stammt dieser exzellente Rotwein, gewonnen aus der Syrah- und der tiefdunklen Traube Nero d&apos;Avola. Der warme Geschmack mit lang anhaltendem Aroma passt ausgezeichnet zu...",,gustini,Gustini Online Shop,7.95,,"['DE / Wein und Prosecco / Rotwein ab 5 EUR', 'Ruggero di Tasso']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/salice-salentino-2008-doc-riserva-apulien-sueditalien-rotwein-casato-d-alojsa-a61105r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61105.jpg,Salice Salentino 2008 DOC Riserva Apulien Süditalien Rotwein Casato d Alojsa,"Auf dem Ton- und Sandboden von Apulien gedeihen die Rebstöcke für diesen Rotwein, der mit warm-fruchtigen Aromen von Pflaume, Gewürznelke und saftiger Kirsche lockt. Der samtige Geschmack findet...",,gustini,Gustini Online Shop,7.90,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Casato d&apos;Alojsa']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/salice-salentino-2008-doc-riserva-apulien-sueditalien-rotwein-casato-d-alojsa-a61105r50194147.html?afpartner=03]],http://www.gustini.de/artikelbilder/61105.jpg,Salice Salentino 2008 DOC Riserva Apulien Süditalien Rotwein Casato d Alojsa,"Auf dem Ton- und Sandboden von Apulien gedeihen die Rebstöcke für diesen Rotwein, der mit warm-fruchtigen Aromen von Pflaume, Gewürznelke und saftiger Kirsche lockt. Der samtige Geschmack findet...",,gustini,Gustini Online Shop,7.90,,"['DE / Wein und Prosecco / Rotwein ab 5 EUR', 'Casato d&apos;Alojsa']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/negroamaro-salento-igt-puglia-apulien-angio-archeo-rotwein-sueditalien-a61106r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61106.jpg,Negroamaro Salento IGT Puglia Apulien Angio Archeo Rotwein Süditalien,"Süß-aromatische Noten von saftig-reifen Kirschen und feinem Marzipan umschmeicheln sanft den Gaumen, zurückhaltend ist die Säure in diesem trockenen Rotwein aus Apulien.",,gustini,Gustini Online Shop,5.95,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Angio Archeo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/negroamaro-salento-igt-puglia-apulien-angio-archeo-rotwein-sueditalien-a61106r50194147.html?afpartner=03]],http://www.gustini.de/artikelbilder/61106.jpg,Negroamaro Salento IGT Puglia Apulien Angio Archeo Rotwein Süditalien,"Süß-aromatische Noten von saftig-reifen Kirschen und feinem Marzipan umschmeicheln sanft den Gaumen, zurückhaltend ist die Säure in diesem trockenen Rotwein aus Apulien.",,gustini,Gustini Online Shop,5.95,,"['DE / Wein und Prosecco / Rotwein ab 5 EUR', 'Angio Archeo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/5-flaschen-wein-vorteilspaket-sole-mio-a61108r50194148.html?afpartner=03]],http://www.gustini.at/artikelbilder/61108.jpg,5 Flaschen Wein-Vorteilspaket Sole Mio,"Die beliebtesten Weine aus unserem Sortiment in einem Set zum Vorteilspreis - da lacht das Weingenießerherz. Von Sizilien bis Venetien haben wir Rot-, Weiß- und Roséweine zusammengestellt.",,gustini,Gustini Online Shop,29.90,,"['AT / Wein und Prosecco / Wein-Vorteilspakete', 'Diverse']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/5-flaschen-wein-vorteilspaket-sole-mio-a61108r50194148.html?afpartner=03]],http://www.gustini.de/artikelbilder/61108.jpg,5 Flaschen Wein-Vorteilspaket Sole Mio,"Die beliebtesten Weine aus unserem Sortiment in einem Set zum Vorteilspreis - da lacht das Weingenießerherz. Von Sizilien bis Venetien haben wir Rot-, Weiß- und Roséweine zusammengestellt.",,gustini,Gustini Online Shop,29.90,,"['DE / Wein und Prosecco / Wein-Vorteilspakete', 'Diverse']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/mezzogiorno-wein-aus-sueditalien-3-flaschen-im-vorteilspaket-vini-del-sud-italia-a61109r50194148.html?afpartner=03]],http://www.gustini.at/artikelbilder/61109.jpg,Mezzogiorno Wein aus Süditalien 3 Flaschen im Vorteilspaket Vini del Sud Italia,"In diesem Weinset versammelt sich die Leidenschaft des italienischen Südens. Sonne satt konnten die Trauben genießen, die zu diesen rassigen Weinen verarbeitet wurden.",,gustini,Gustini Online Shop,18.90,,"['AT / Wein und Prosecco / Wein-Vorteilspakete', 'Ruggero di Tasso']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/mezzogiorno-wein-aus-sueditalien-3-flaschen-im-vorteilspaket-vini-del-sud-italia-a61109r50194148.html?afpartner=03]],http://www.gustini.de/artikelbilder/61109.jpg,Mezzogiorno Wein aus Süditalien 3 Flaschen im Vorteilspaket Vini del Sud Italia,"In diesem Weinset versammelt sich die Leidenschaft des italienischen Südens. Sonne satt konnten die Trauben genießen, die zu diesen rassigen Weinen verarbeitet wurden.",,gustini,Gustini Online Shop,18.90,,"['DE / Wein und Prosecco / Wein-Vorteilspakete', 'Ruggero di Tasso']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/fragolino-rosso-12er-vorteilspaket-terra-del-sole-a61110r50194035.html?afpartner=03]],http://www.gustini.at/artikelbilder/61110.jpg,Fragolino Rosso 12er Vorteilspaket Terra del Sole,Endlich erhalten Sie den beliebten Sommer-Schaumwein mit dem verführerischen Erdbeer-Aroma und dem erfrischenden Prickeln in einem Vorteilspaket mit 12 Flaschen: zum Verschenken oder selbst genießen.,,gustini,Gustini Online Shop,45.90,,"['AT / Wein und Prosecco / Prosecco und Spumante', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/fragolino-rosso-12er-vorteilspaket-terra-del-sole-a61110r50194035.html?afpartner=03]],http://www.gustini.de/artikelbilder/61110.jpg,Fragolino Rosso 12er Vorteilspaket Terra del Sole,Endlich erhalten Sie den beliebten Sommer-Schaumwein mit dem verführerischen Erdbeer-Aroma und dem erfrischenden Prickeln in einem Vorteilspaket mit 12 Flaschen: zum Verschenken oder selbst genießen.,,gustini,Gustini Online Shop,45.90,,"['DE / Wein und Prosecco / Prosecco und Spumante', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/sicilia-igt-colosi-rosso-barrique-a61123r50194140.html?afpartner=03]],http://www.gustini.at/artikelbilder/61123.jpg,Sicilia IGT Colosi Rosso Barrique,"Dunkel-fruchtige Aromen von Brombeeren, Pflaumen und Kirschen verführen Sie zum ersten Schluck. Der Wein zeigt im Aroma eine perfekte Balance und einen seidigen Abgang.",,gustini,Gustini Online Shop,6.90,,"['AT / Wein und Prosecco / Testsieger Weine', 'Cantine Colosi']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/sicilia-igt-colosi-rosso-barrique-a61123r50194140.html?afpartner=03]],http://www.gustini.de/artikelbilder/61123.jpg,Sicilia IGT Colosi Rosso Barrique,"Dunkel-fruchtige Aromen von Brombeeren, Pflaumen und Kirschen verführen Sie zum ersten Schluck. Der Wein zeigt im Aroma eine perfekte Balance und einen seidigen Abgang.",,gustini,Gustini Online Shop,6.90,,"['DE / Wein und Prosecco / Testsieger Weine', 'Cantine Colosi']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/salina-rosso-igt-italien-rotwein-insel-suedlich-von-sizilien-a61124r50194216.html?afpartner=03]],http://www.gustini.at/artikelbilder/61124.jpg,Salina Rosso IGT Italien Rotwein Insel südlich von Sizilien,Im edlen dunkelroten Samtkleid präsentiert sich dieser sizilianische Rotwein im Glas. Frisch und leicht umspielt er den Gaumen mit fruchtigen Aromen...,,gustini,Gustini Online Shop,11.90,,"['AT / Wein und Prosecco / Rotwein ab 10 EUR', 'Cantine Colosi']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/salina-rosso-igt-italien-rotwein-insel-suedlich-von-sizilien-a61124r50194216.html?afpartner=03]],http://www.gustini.de/artikelbilder/61124.jpg,Salina Rosso IGT Italien Rotwein Insel südlich von Sizilien,Im edlen dunkelroten Samtkleid präsentiert sich dieser sizilianische Rotwein im Glas. Frisch und leicht umspielt er den Gaumen mit fruchtigen Aromen...,,gustini,Gustini Online Shop,11.90,,"['DE / Wein und Prosecco / Rotwein ab 10 EUR', 'Cantine Colosi']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/antica-vigna-igt-2008-puglia-terra-dei-mandorli-italien-wein-testsieger-mundus-vini-a61125r50194140.html?afpartner=03]],http://www.gustini.at/artikelbilder/61125.jpg,Antica Vigna IGT 2008 Puglia Terra dei Mandorli Italien Wein Testsieger Mundus Vini,"Diesen besonders fruchtigen und rubinroten Rotwein aus Apulien müssen Sie einfach probieren, weil Mundus Vini ihm die Goldmedaille verliehen hat.",,gustini,Gustini Online Shop,8.95,,"['AT / Wein und Prosecco / Testsieger Weine', 'Tenimenti Biscardo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/antica-vigna-igt-2008-puglia-terra-dei-mandorli-italien-wein-testsieger-mundus-vini-a61125r50194140.html?afpartner=03]],http://www.gustini.de/artikelbilder/61125.jpg,Antica Vigna IGT 2008 Puglia Terra dei Mandorli Italien Wein Testsieger Mundus Vini,"Diesen besonders fruchtigen und rubinroten Rotwein aus Apulien müssen Sie einfach probieren, weil Mundus Vini ihm die Goldmedaille verliehen hat.",,gustini,Gustini Online Shop,8.95,,"['DE / Wein und Prosecco / Testsieger Weine', 'Tenimenti Biscardo']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/fragolino-rose-12er-vorteilspaket-terra-del-sole-a61127r50194035.html?afpartner=03]],http://www.gustini.at/artikelbilder/61127.jpg,Fragolino Rose 12er Vorteilspaket Terra del Sole,Besonders bei den Damen ist die rosafarbene Variante des Trendgetränks Fragolino beliebt. Mit diesem Vorteilspaket können Sie alle Ihre Freundinnen zu einem Sektfrühstück oder einem prickelnden Nachmittag einladen!,,gustini,Gustini Online Shop,45.90,,"['AT / Wein und Prosecco / Prosecco und Spumante', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/fragolino-rose-12er-vorteilspaket-terra-del-sole-a61127r50194035.html?afpartner=03]],http://www.gustini.de/artikelbilder/61127.jpg,Fragolino Rose 12er Vorteilspaket Terra del Sole,Besonders bei den Damen ist die rosafarbene Variante des Trendgetränks Fragolino beliebt. Mit diesem Vorteilspaket können Sie alle Ihre Freundinnen zu einem Sektfrühstück oder einem prickelnden Nachmittag einladen!,,gustini,Gustini Online Shop,45.90,,"['DE / Wein und Prosecco / Prosecco und Spumante', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/fragolino-probierpaket-fragolino-rot-weiss-und-rose-a61128r50194148.html?afpartner=03]],http://www.gustini.at/artikelbilder/61128.jpg,Fragolino Probierpaket Fragolino rot weiss und rose,Fragolino - das fruchtige Trendgetränk für den Sommer haben wir Ihnen hier in einem dreifarbiges Probierpaket zusammengestellt. Erleben Sie italienisches Urlaubsfeeling auf Ihrer Terrasse oder Balkon...,,gustini,Gustini Online Shop,11.69,,"['AT / Wein und Prosecco / Wein-Vorteilspakete', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/fragolino-probierpaket-fragolino-rot-weiss-und-rose-a61128r50194148.html?afpartner=03]],http://www.gustini.de/artikelbilder/61128.jpg,Fragolino Probierpaket Fragolino rot weiss und rose,Fragolino - das fruchtige Trendgetränk für den Sommer haben wir Ihnen hier in einem dreifarbiges Probierpaket zusammengestellt. Erleben Sie italienisches Urlaubsfeeling auf Ihrer Terrasse oder Balkon...,,gustini,Gustini Online Shop,11.69,,"['DE / Wein und Prosecco / Wein-Vorteilspakete', 'Contri Spumanti']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/rotwein-poggio-agli-alberi-chianti-2009-toskana-le-chiantigiane-a61129r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61129.jpg,Rotwein Poggio agli Alberi Chianti 2009 Toskana Le Chiantigiane,"Noten von schwarzem Pfeffer umspielen Nase und Gaumen, während eine fruchtige Basis diesen toskanischen Rotwein sehr genussreich macht. Genießen Sie ihn zu gegrilltem Fleisch oder würzigem Käse.",,gustini,Gustini Online Shop,4.89,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Le Chiantigiane']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.de/rotwein-poggio-agli-alberi-chianti-2009-toskana-le-chiantigiane-a61129r50194147.html?afpartner=03]],http://www.gustini.de/artikelbilder/61129.jpg,Rotwein Poggio agli Alberi Chianti 2009 Toskana Le Chiantigiane,"Noten von schwarzem Pfeffer umspielen Nase und Gaumen, während eine fruchtige Basis diesen toskanischen Rotwein sehr genussreich macht. Genießen Sie ihn zu gegrilltem Fleisch oder würzigem Käse.",,gustini,Gustini Online Shop,4.89,,"['DE / Wein und Prosecco / Rotwein ab 5 EUR', 'Le Chiantigiane']",
http://ad.zanox.com/ppc/?20177713C1815612459&ULP=[[http://www.gustini.at/pianoro-montepulciano-d-abruzzo-doc-rotwein-italien-a61130r50194147.html?afpartner=03]],http://www.gustini.at/artikelbilder/61130.jpg,Pianoro Montepulciano d Abruzzo DOC Rotwein Italien,"Ein feiner Veilchenduft entströmt dem Glas, wenn Sie den edlen rubinroten Tropfen hineingießen. Der junge und elegante Wein harmoniert bestens mit Braten und Wildgerichten.",,gustini,Gustini Online Shop,7.49,,"['AT / Wein und Prosecco / Rotwein ab 5 EUR', 'Pianoro']",
