aff_link,img_medium,name,shortdescription,longdescription,author,outlet,price,external_id,further_keywords,vineyard
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/1876.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=1876.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/1876.jpg,"La Luna del Rospo Araldo Barbera d´Asti DOC 2011, Bio Wein Rotwein","Ein neuer Barbera von La Luna del Rospo - schnörkellos, fruchtig, elegant, typisch Piemont!",,delinat,Delinat Online Shop,10.90 ,1876.11,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Piemonte > Asti']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/1884.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=1884.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/1884.06.jpg,"Domaine Virgile Joly Saturne Coteaux du Languedoc AC 2009, Bio Wein Rotwein","Kleinste Erträge und gekonntes Handwerk sorgen dafür, dass das Terroir in diesem Wein wunderschön zum Ausdruck kommt.",,delinat,Delinat Online Shop,17.80 ,1884.09,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Coteaux du Languedoc']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/1962.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=1962.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/1962.jpg,"Domaine Virgile Le Joly Rouge Languedoc AC 2010, Bio Wein Rotwein",Eine sehr schön gelungene Assemblage aus vier für das Languedoc typischen Traubensorten.,,delinat,Delinat Online Shop,10.90 ,1962.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Coteaux du Languedoc']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2004.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2004.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2004.jpg,"Domaine du Mas des Clots Pays des Côtes Catalanes IGP 2011, Bio Wein Rotwein","Ein weicher und vollmundiger Wein aus einer noch wenig bekannten, aber spannenden Weinregion am Fusse der Pyrenäen. Spannend auch sein Preis - viel Wein für wenig Geld!",,delinat,Delinat Online Shop,7.60 ,2004.11,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Roussillon']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2039.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2039.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2039.10.jpg,"Meinklang Zweigelt Qualitätswein Burgenland 2011, Bio Wein Rotwein",In diesem Zweigelt steckt die ganze Kraft der Natur - der Burgenländer-Charakterwein mit südlicher Kraft.,,delinat,Delinat Online Shop,9.90 ,2039.11,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2047.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2047.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2047.10.jpg,"Château Coulon Sélection spéciale Corbières AOP 2010, Bio Wein Rotwein",Dieser vollmundige und charakterstarke Corbières ist ein Musterbeispiel für gehobenes Weinhandwerk. Ein Wein mit Charme und Finesse. Ihre Gäste werden begeistert sein.,,delinat,Delinat Online Shop,8.90 ,2047.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2047.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2047.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2047.10.jpg,"Château Coulon Sélection spéciale Corbières AOP 2011, Bio Wein Rotwein",Ein charmantes Musterbeispiel für gehobenes Weinhandwerk aus der Corbières. Ihre Gäste werden begeistert sein.,,delinat,Delinat Online Shop,9.50 ,2047.11,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2062.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2062.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2062.07.jpg,"Meinklang Blaufränkisch Qualitätswein Burgenland 2009, Bio Wein Rotwein",Wunderbar klare Frucht: Ein Wein für Liebhaber sortentypischer Weine.,,delinat,Delinat Online Shop,10.90 ,2062.09,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2062.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2062.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/200/2062.10.jpg,"Meinklang Blaufränkisch Qualitätswein Burgenland 2010, Bio Wein Rotwein",Wunderbar klare Frucht: ein Wein für Liebhaber sortentypischer Gewächse.,,delinat,Delinat Online Shop,10.90 ,2062.10,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2078.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2078.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2078.10.jpg,"Meinklang St. Laurent & Pinot Noir Qualitätswein Burgenland 2010, Bio Wein Rotwein",Zwei Trauben-Diven harmonisch unter einem Hut vereint.,,delinat,Delinat Online Shop,11.50 ,2078.10,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2078.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2078.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2078.10.jpg,"Meinklang St. Laurent & Pinot Noir Qualitätswein Burgenland 2011, Bio Wein Rotwein",Zwei Burgunder-Diven harmonisch unter einem Hut vereint.,,delinat,Delinat Online Shop,11.50 ,2078.11,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2085.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2085.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2085.07.jpg,"Meinklang St. Laurent Qualitätswein Burgenland 2009, Bio Wein Rotwein",Der Sankt Laurent vereint auf perfekte Art Charme und Fruchtfülle. Dieser 2009er bietet jetzt höchsten Trinkgenuss.,,delinat,Delinat Online Shop,11.50 ,2085.09,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2091.07.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2091.07&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2091.jpg,"Meinklang Konkret - St. Laurent Qualitätswein Burgenland 2007, Bio Wein Rotwein",100% im Beton-Ei ausgebaut: Der jüngste Spross der Meinklang-Familie zeigt Persönlichkeit und Charakter.,,delinat,Delinat Online Shop,29.50 ,2091.07,"['Biowein', 'Bio', 'Wein > Rotwein > \xc3\x96sterreich > Burgenland']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2107.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2107.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2107.08.jpg,"Domaine du Bel Air Les Buzardières Bourgueil AC 2010, Bio Wein Rotwein","Ein reiner Cabernet Franc - von Hand gelesen, mit natürlichen Hefen vergoren und in der hofeigenen Perrière (Steinbruch) gereift: typisch Loire!",,delinat,Delinat Online Shop,21.50 ,2107.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Loire']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2124.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2124.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2124.jpg,"Spera di Sole Colline Pescaresi IGT 2010, Bio Wein Rotwein",Ein sinnlicher Wein aus den Hügeln bei Pescara. Die Einheimischen geniessen Gewächse wie dieses am liebsten zur Blauen Stunde in den kleinen Bars am Meer.,,delinat,Delinat Online Shop,7.60 ,2124.10,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Abruzzo']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2135.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2135.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2135.10.jpg,"Domaine Coulon Merlot Pays d´Oc IGP 2010, Bio Wein Rotwein",Typischer Merlot-Charme in harmonischer Symbiose mit der intensiven Reife südfranzösischer Weine.,,delinat,Delinat Online Shop,6.95 ,2135.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2146.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2146.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2146.10.jpg,"Domaine du Bel Air Les Perrons Bourgueil AC 2010, Bio Wein Rotwein",Bourgueil? Im nördlichen Frankreich und in England eine beliebte Rotweinregion; für uns Deutschsprachige eine Entdeckung: Cabernet Franc - ganz ohne Barrique: überzeugend!,,delinat,Delinat Online Shop,7.60 ,2146.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Loire']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2146.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2146.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2146.10.jpg,"Domaine du Bel Air Les Perrons Bourgueil AC 2011, Bio Wein Rotwein",Bourgueil? Im nördlichen Frankreich und in England eine beliebte Rotweinregion; für uns Deutschsprachige eine Entdeckung: Cabernet Franc - ganz ohne Barrique: überzeugend!,,delinat,Delinat Online Shop,10.90 ,2146.11,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Loire']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2147.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2147.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2147.jpg,"La Casetta Valpolicella Superiore Valpolicella DOC 2010, Bio Wein Rotwein",Veneto pur - eine preiswerte Alternative aus dem Haus Fasoli zum beliebten Amarone.,,delinat,Delinat Online Shop,15.80 ,2147.10,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Veneto > Valpolicella']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2153.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2153.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2153.jpg,"Valpolicella La Casetta Valpolicella DOC 2010, Bio Wein Rotwein","Ein aromatischer, sanfter Valpolicella - vollgetankt mit Sonne aus dem Veneto.",,delinat,Delinat Online Shop,8.50 ,2153.10,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Veneto > Valpolicella']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2153.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2153.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2153.jpg,"Valpolicella La Casetta Valpolicella DOC 2011, Bio Wein Rotwein","Ein aromatischer, sanfter Valpolicella - vollgetankt mit Sonne aus dem Veneto.",,delinat,Delinat Online Shop,8.50 ,2153.11,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Veneto > Valpolicella']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2179.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2179.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2179.jpg,"Liesch, Malanser Blauburgunder Bündner Herrschaft 2010, Bio Wein Rotwein",Ein hochkarätiger Pinot Noir aus der Bünder Herrschaft - nach den Regeln der Biodynamie.,,delinat,Delinat Online Shop,16.80 ,2179.10,"['Biowein', 'Bio', 'Wein > Rotwein > Schweiz > Graub\xc3\xbcnden > B\xc3\xbcndner Herrschaft > Malans']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2216.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2216.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2216.jpg,"Pinot Noir von der Mark - Village Deutscher Qualitätswein, Baden 2010, Bio Wein Rotwein",Exklusiv für die Delinat hat Jürgen von der Mark seinen Village vinifiziert - eine filigrane und finessenreiche Pinot-Noir-Komposition.,,delinat,Delinat Online Shop,19.80 ,2216.10,"['Biowein', 'Bio', 'Wein > Rotwein > Deutschland > S\xc3\xbcdbaden']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2227.08.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2227.08&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2227.jpg,"Ingenio Rioja DOCa 2008, Bio Wein Rotwein",Spaniens Aushängeschilder sind die Weine aus der Rioja. Der Ingenio gehört dazu.,,delinat,Delinat Online Shop,19.80 ,2227.08,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > Rioja']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2227.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2227.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2227.jpg,"Ingenio Rioja DOCa 2009, Bio Wein Rotwein",Spaniens Aushängeschilder sind die Weine aus der Rioja. Der Ingenio gehört dazu.,,delinat,Delinat Online Shop,19.80 ,2227.09,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > Rioja']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2253.07.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2253.07&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2253.jpg,"Château Cartier Saint-Emilion Grand Cru AC 2007, Bio Wein Rotwein",Reben und Wein gehören bei Alain Moueix zur Familien-Tradition. Sein Cousin besitzt das berühmte Château Petrus. Hier wie dort spielt die Merlottraube die Hauptrolle.,,delinat,Delinat Online Shop,23.50 ,2253.07,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2253.08.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2253.08&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2253.jpg,"Château Cartier Saint-Emilion Grand Cru AC 2008, Bio Wein Rotwein",Sichern Sie sich diese Rarität des Jahrgangs 2008. Robert Parker (04/2009): An excellent value Saint-Emilion and an interesting and distinctive style. Lieferung in 6er-Holzkiste.,,delinat,Delinat Online Shop,23.50 ,2253.08,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2253.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2253.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2253.09.jpg,"Château Cartier Saint-Emilion Grand Cru AC 2009, Bio Wein Rotwein",2009 war im Bordeaux ein ausgesprochener Spitzenjahrgang. Sichern Sie sich diese Rarität von Alain Moueix. Lieferung in 6er-Holzkiste.,,delinat,Delinat Online Shop,23.50 ,2253.09,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2273.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2273.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2273.jpg,"Badener Spätburgunder Deutscher Qualitätswein, Baden 2010, Bio Wein Rotwein","Dieser Spätburgunder ist ein Gemeinschaftswerk von Jürgen von der Mark, Master of Wine, und Biowinzern aus der Region Südbaden. 12 Monaten in Barriques und in grossen Eichenfässern gereift.",,delinat,Delinat Online Shop,5.30 ,2273.10,"['Biowein', 'Bio', 'Wein > Rotwein > Deutschland > S\xc3\xbcdbaden']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2307.06.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2307.06&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2307.jpg,"Château Fonroque Saint-Emilion Grand Cru Classé 2006, Bio Wein Rotwein",Leisten Sie sich diese Rarität des Jahres 2006: der einzige Bio-Grand-Cru-Classé von Saint Emilion. - Lieferung in 6er-Holzkiste.,,delinat,Delinat Online Shop,25.50 ,2307.06,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2307.07.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2307.07&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2307.jpg,"Château Fonroque Saint-Emilion Grand Cru Classé 2007, Bio Wein Rotwein",Leisten Sie sich diese Rarität des Jahres 2007: der einzige Bio-Grand-Cru-Classé von Saint Emilion. - Lieferung in 6er-Holzkiste.,,delinat,Delinat Online Shop,24.50 ,2307.07,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2307.08.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2307.08&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2307.jpg,"Château Fonroque Saint-Emilion Grand Cru Classé 2008, Bio Wein Rotwein",Sichern Sie sich diese Rarität des Jahres 2008. Robert Parker (04/2009): An excellent value Saint-Emilion and an interesting and distinctive style. - Lieferung in 6er-Holzkiste.,,delinat,Delinat Online Shop,25.50 ,2307.08,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Bordeaux > Saint Emilion']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2319.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2319.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2319.jpg,"Le noir Assemblage Corbières AOP 2010, Bio Wein Rotwein","Ein revolutionärer Rotwein aus Südfrankreich: Was immer mehr Winzer anstreben, beherrschen Jean und Paul Lignères bereits in Perfektion: die Vinifizierung ohne Schwefelzusatz.",,delinat,Delinat Online Shop,16.80 ,2319.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2324.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2324.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2324.09.jpg,"La Colle des Lignères Corbières AOP 2009, Bio Wein Rotwein","Eine Wucht von Wein -  fruchtig, vielschichtig und finessenreich. Ihre Gäste werden begeistert sein.",,delinat,Delinat Online Shop,18.80 ,2324.09,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2338.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2338.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2338.jpg,"Roches d´Aric Corbières AOP 2010, Bio Wein Rotwein","Starke, regionstypische Rebstöcke fussen auf Kalksteingeröll und ergeben diesen tiefgründigen, vollmundigen Rotwein mit frischer Frucht und Finesse.",,delinat,Delinat Online Shop,12.90 ,2338.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2345.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2345.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2345.jpg,"Montagne de l´Aigle Corbières AOP 2009, Bio Wein Rotwein","Ein Wein wie eine Schatztruhe voller Gold und Edelsteine - konzentriert, fruchtig und voller Finessen. Ihre Gäste werden begeistert sein.",,delinat,Delinat Online Shop,26.50 ,2345.09,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Languedoc > Corbi\xc3\xa8res']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2351.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2351.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2351.jpg,"Loatum Rioja DOCa 2011, Bio Wein Rotwein",Durch und durch ein Rioja und doch anders: Eleganz und Fülle basieren auf der unkonventionellen Traubenkombination.,,delinat,Delinat Online Shop,10.50 ,2351.11,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > Rioja']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2356.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2356.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2356.10.jpg,"Duvivier Les Cigales Pays du Var IGP 2010, Bio Wein Rotwein",Teilweise im Beton-Ei ausgebaut: Die fruchtig-elegante Kreation von Antoine Kaufmann zeigt die Provence von ihrer charakterstarken Weinseite.,,delinat,Delinat Online Shop,9.90 ,2356.10,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Provence > Var']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2372.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2372.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2372.jpg,"Domaine Pierre André Châteauneuf-du-Pape AC 2009, Bio Wein Rotwein","Ein einzigartiger, wuchtiger Châteauneuf-du-Pape aus einem Jahr, das als «année exceptionnelle» in die Geschichte einging.",,delinat,Delinat Online Shop,26.90 ,2372.09,"['Biowein', 'Bio', 'Wein > Rotwein > Frankreich > Rh\xc3\xb4ne > Ch\xc3\xa2teauneuf-du-Pape']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2392.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2392.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2392.11.jpg,"Vegas Altas Selección Ribera del Guadiana DO 2011, Bio Wein Rotwein",Schmackhafte Alltagsweine sind das Ziel des Winzertrios von Cerro La Barca: ein süffiger Tropfen mit südlichem Charme.,,delinat,Delinat Online Shop,7.60 ,2392.11,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > Extremadura']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2421.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2421.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2421.jpg,"El Molino La Mancha DO 2011, Bio Wein Rotwein",Gehaltvoll und doch nicht schwer: ein Schmeichler - auch bezüglich Preis.,,delinat,Delinat Online Shop,5.30 ,2421.11,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > La Mancha']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2618.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2618.09&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2618.jpg,"Nemaro Puglia IGT 2009, Bio Wein Rotwein",Der Nemaro verkörpert Italianità und die Frische des nahen Meeres. Ein Wein für jeden Tag aus typisch regionalen Traubensorten.,,delinat,Delinat Online Shop,6.95 ,2618.09,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Puglia > Manduria']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2618.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2618.10&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2618.jpg,"Nemaro Puglia IGT 2010, Bio Wein Rotwein",Der Nemaro verkörpert Italianità und die Frische des nahen Meeres. Ein Wein für jeden Tag aus typisch regionalen Traubensorten.,,delinat,Delinat Online Shop,7.30 ,2618.10,"['Biowein', 'Bio', 'Wein > Rotwein > Italien > Puglia > Manduria']",
http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2719.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2719.11&utm-campaign=affilinet-csv,http://www.delinat.com/flaschen/450h/2719.jpg,"Mundo de Yuntero tinto La Mancha DO 2011, Bio Wein Rotwein","Ein vorzüglicher Alltagswein mit herrlicher Frucht und einer Qualität, die bei diesem Preis kaum zu überbieten ist.",,delinat,Delinat Online Shop,4.20 ,2719.11,"['Biowein', 'Bio', 'Wein > Rotwein > Spanien > La Mancha']",
