"ProgramId","ProductPriceOld","UpdateDate","ValidToDate","ProductLongDescription","ImageLargeURL","MerchantProductCategoryNumber","ProductEAN","ExtraTextOne","ExtraTextTwo","ExtraTextThree","BasePrice","BasePriceText","Zupid","MerchantProductNumber","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"1767",,"12/12/2012 14:14:00",,"Grappa ist das älteste und traditionsreichste Destillat in Norditalien. Man gewinnt sie durch die Destillation des festen Teils der Traube, des Tresters. Je frischer und weicher der Trester ist, desto besser ist die Grappa. Dieser Quintessentia-Amaro Nonino ist eine Grappa, die nach einem alten Rezept von Antonio Nonino aus verschiedenen Alpenkräutern hergestellt wurde. Durch den Zusatz von, im Barrique gereiften, Traubenbrand wird er zusätzlich noch verfeinert.","http://www.ebrosia.de/pictures/ebrosia_a003169_Artikel.jpg",,,"Nonino Amaro, Grappa, Italien","109,00 Euro/l","",,,"01b5e64b058e8b028a3d47ff8bff3c4c","003169","Nonino Amaro Quintessentia di Erbe Alpine 0,1l, Italien, 109,00 Euro/l","10.90","EUR",,"Dieser Quintessentia-Amaro Nonino ist eine Grappa, die nach einem alten Rezept von Antonio Nonino aus verschiedenen Alpenkräutern hergestellt wurde.","Spirituosen/Grappa/Grappa-Nonino",,"http://www.ebrosia.de/pictures/ebrosia_a003169_Kategorie.jpg",,"Nonino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Grappa/Grappa-Nonino/003169-Nonino-Amaro-Quintessentia-di-Erbe-Alpine-0-1l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Aus einem der ältesten Champagner-Häuser Frankreichs stammt dieser edle feinperlige Champagner. Die sehr aufwändige Herstellung machen ihn zu einem Luxus-Tropfen der besonderen Art. Seine feine mittlere Perlage und seine feinfruchtigen Noten von Apfel und leichter Banane machen Lust auf ein weiteres Glas. Sehr ausgewogen und fein in Körper und Säure präsentiert sich der edle Traditions-Champagner mit einem feinperligen Abgang und angenehmen Nachhall.Ihm wurden 15 Monate Zeit gelassen, in Ruhe auf der Flasche zu reifen. Genießen Sie seine Eleganz! Der goldene Traditions-Champagner wird Ihnen in einer edlen schwarzen Holzkiste aus dem Hause Bauget-Jouette geliefert.Das Präsent enthält: 1 Flasche Champagner Bauget-Jouette Brut 1 Holzkiste mit Prägung","http://www.ebrosia.de/pictures/ebrosia_a003174_Artikel.jpg",,,"Champagner, Bauget-Jouette, Geschenk, Präsent, Frankreich","65,33 Euro/l","",,,"ecf0959419a0a5efa7224388e6bfb629","003174","Champagner Champagner Bauget-Jouette ´Prestige´ inkl. Geschenk-Schatulle, Frankreich, Champagne, trocken, 65,33 Euro/l","49.00","EUR",,"Zu Ehren der Großmutter Jouette gekeltert! Dieser edle fein perlende Champagner stammt aus einem der ältesten Champagner-Häuser Frankreichs. Die sehr aufwändige Herstellung machen ihn zu einem Luxus-Tropfen der besonderen Art.","Wein/Frankreich/Champagne",,"http://www.ebrosia.de/pictures/ebrosia_a003174_Kategorie.jpg",,"Bauget-Jouette","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Champagne/003174-Champagner-Bauget-Jouette-Prestige.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","107.88","11/01/2013 14:14:00",,"Leichter Sommer-Genuss mit 6 Gratis-Flaschen! Nutzen Sie jetzt unser Kennenlern-Angebot: Sie erhalten 12 Flaschen zum Preis von 6. Mit seinem geringen Alkoholgehalt, seiner feinen Säure und einer natürlichen Perle ist dieser Vinho Verde der beliebte Begleiter zu allen Partys im Sommer. Einfach zauberhaft ist seine zarte moussierende Note!","http://www.ebrosia.de/pictures/ebrosia_a003303_Artikel.jpg",,,"Vinho Verde, Weinpaket, portugiesischer Weißwein, Portugal","5,99 Euro/l","Pedernă, Loureiro",,,"85dfac8335c24f129992c5bf1a547179","003303","12 für 6 Vorteilspaket ´Vinho Verde´ mit 6 Gratisflaschen, Portugal, Vinho Verde, mild, 5,99 Euro/l","53.94","EUR",,"Wenn Sie einen leichten frischen Sommerwein suchen, dann ist dieser Vinho Verde goldrichtig! Nutzen Sie jetzt unser Vorteilsangebot mit 6 Gratisflaschen für Sie.","Wein-Pakete/Angebote mit Gratisflaschen",,"http://www.ebrosia.de/pictures/ebrosia_a003303_Kategorie.jpg",,"Vinhos Messias","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein-Pakete/Angebote-mit-Gratisflaschen/003303-Vinho-Verde-Vorteilspaket.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"27/12/2011 21:06:00",,"Brandenburg zählt zu den schönsten Urlaubsregionen Deutschlands. Dieses Buch verrät Ihnen wo Sie die reizvollsten und historisch einmaligen Unterkünfte und Restaurants finden, die Ihren Aufenthalt unvergesslich machen. Auf spannende und informative Weise werden 48 historische Häuser vorgestellt vom einfachen Landgasthof bis hin zu prunkvollen Schlössern. Warum in die Ferne schweifen, denn das Gute liegt so nah!","http://www.ebrosia.de/pictures/ebrosia_a003333_Artikel.jpg",,,"Buch, Gasthäuser, Hotels, Brandenburg","","",,,"38f6e0c15219ea87efbb95f7bace13d9","003333","Historische Gasthäuser und Hotels in Brandenburg","12.90","EUR",,"Historische Gasthäuser - Für Liebhaber romantischer Orte! Dieses Buch verrät Ihnen wo Sie die reizvollsten und historisch einmaligen Unterkünfte und Restaurants finden, die Ihren Aufenthalt unvergesslich machen.","Genial Kochen/Reise-Führer",,"http://www.ebrosia.de/pictures/ebrosia_a003333_Kategorie.jpg",,"Hoffmann-Verlag","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Genial-Kochen/Reise-Fuehrer/003333-Historische-Gasthaeuser-und-Hotels-in-Brandenburg.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"27/12/2011 21:06:00",,"Eine historische Unterkunft oder ein ganz besonders uriger Gasthof machen eine Reise erst zum Erlebnis. In diesem Reiseführer werden 48 historische Häuser in Rheinland Pfalz vorgestellt und spannend und kurzweilig beschrieben. Entdecken Sie den besonderen Charakter dieser Region!","http://www.ebrosia.de/pictures/ebrosia_a003334_Artikel.jpg",,,"Buch, Gasthäuser, Hotels, Rheinland Pfalz","","",,,"37a7efd816f4946f06baead602aa3ea7","003334","Historische Gasthäuser und Hotels in Rheinland Pfalz","12.90","EUR",,"Romantische Plätzchen finden Sie mit diesem Reiseführer ganz bestimmt! In diesem Reiseführer werden 48 historische Häuser in Rheinland Pfalz vorgestellt und spannend und kurzweilig beschrieben.","Genial Kochen/Reise-Führer",,"http://www.ebrosia.de/pictures/ebrosia_a003334_Kategorie.jpg",,"Hoffmann-Verlag","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Genial-Kochen/Reise-Fuehrer/003334-Historische-Gasthaeuser-und-Hotels-in-Rheinland-Pfalz.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"24/01/2013 14:14:00",,"Fein und raffiniert im cremigen Gewand präsentiert sich dieser Gewurztraminer Grand Cru Kessler. In intensiv goldgelber Robe mit gefälliger Nase von süßer Konfitüre, Birne, exotischen und leicht floralen Anklängen. Gönnt man ihm etwas Zeit zum Atmen entwickelt er eine schöne Rose und etwas Würze tritt hinzu. Der Auftakt am Gaumen ist ausladend und lieblich mit Erinnerungen an überreife exotische Früchte, mit schöner Lebendigkeit und frischer Spritzigkeit, ist das ein Wein von seltener Komplexität. Genießen Sie ihn zum französischen Fourme d´Ambert oder einem anderen Edelschimmelkäse, zum Fondu oder Münsterkäse, verführerisch gut!","http://www.ebrosia.de/pictures/ebrosia_a003335_Artikel.jpg",,,"","25,32 Euro/l","100% Gewürztraminer",,,"ded5a50289f662639af6150b8fad9e1f","003335","Weißwein Schlumberger Gewürztraminer Grand Cru Kessler 2004, Frankreich, Elsass, lieblich, 25,32 Euro/l","18.99","EUR",,"Der Auftakt am Gaumen ist ausladend und lieblich mit Erinnerungen an überreife exotische Früchte, mit schöner Lebendigkeit und frischer Spritzigkeit, ist das ein Wein von seltener Komplexität","Wein/Frankreich/Elsass",,"http://www.ebrosia.de/pictures/ebrosia_a003335_Kategorie.jpg",,"Domaines Schlumberger","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Elsass/003335-Schlumberger-Gewuerztraminer-Grand-Cru-Kessler.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"18/01/2013 14:14:00",,"Ein außergewöhnlicher Jahrgang! Dieser Weißwein ist von exotischer Fruchtaromatik geprägt und nur verhalten mineralisch. Er ist feinwürzig und frisch, der in leuchtendem Grüngelb im Glas brilliert. Der Chablis besitzt einen feinen Duft von Pfirsichen und floralen Noten. Mit ausgewogener Frucht und einer dezent mineralische Säure bereitet er schönstes Trinkvergnügen. Ein sehr gelungener Wein, bei dem man die Sorgfalt in der Weinbereitung spürt.","http://www.ebrosia.de/pictures/ebrosia_a003341_Artikel.jpg",,,"Weißwein, Burgund, Chablis","25,20 Euro/l","100% Chardonnay",,,"0a14f5cf22ddde3564292086b0829ca9","003341","Weißwein Domaine Bernard Defaix Chablis Premier Cru 2003, Frankreich, Burgund, trocken, 25,20 Euro/l","18.90","EUR",,"Weinbau ist in der Familie Defaix Familientradition. Sie bewirtschaftet heute knapp 20 Hektar Weinberge, darunter allein acht in der hochwertigen Lage ´Premier Cru Côte de Lechet´.","Wein",,"http://www.ebrosia.de/pictures/ebrosia_a003341_Kategorie.jpg",,"Domaine Bernard Defaix","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/003341-Domaine-Bernard-Defaix-Chablis-Premier-Cru.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"24/01/2013 14:14:00",,"Bei der Vinifikation legt Joseph Drouhin besondes großen Wert nicht nur auf höchstmögliche Qualität, sondern vor allem auf den Ausdruck des wertvollen Lagencharakters im Wein. Dieser Chablis präsentiert sich in einem hellen Grüngelb mit delikaten Aromen von Zitrusfürchten und der belebenden Frische von junger Minze. Den Gaumen erquicken saftige Fruchtaromen, dezente mineralische Töne und eine leicht salzige Note. Elegant, erfrischend und mit guter Struktur!","http://www.ebrosia.de/pictures/ebrosia_a003342_Artikel.jpg",,,"französischer Weißwein, Frankreich, Burgund, Drouhin, Chablis, Chardonnay","19,59 Euro/l","100% Chardonnay",,,"4e467ebcc8d848df27e7bec16c899d52","003342","Weißwein Joseph Drouhin Chablis 2005, Frankreich, Burgund, trocken, 19,59 Euro/l","14.69","EUR",,"Dieser Chablis präsentiert sich in einem hellen Grüngelb mit delikaten Aromen von Zitrusfürchten und der belebenden Frische von junger Minze. Den Gaumen erquicken saftige Fruchtaromen, dezente mineralische Töne und eine leicht salzige Note.","Wein/Frankreich/Burgund",,"http://www.ebrosia.de/pictures/ebrosia_a003342_Kategorie.jpg",,"Joseph Drouhin","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Burgund/003342-Joseph-Drouhin-Chablis.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"In intensivem Rubinrot brilliert der feine Tropfen im Glas. Zu 100% aus der typische sizilianischen Rebsorte Nero d´Avola Traube gekeltert, die wegen ihrer hervorragenden Eigenschaften auch sizilianischer Prinz genannt wird, ist der Wein herrlich konzentriert und fleischig, ohne dass ihm notwendige Säure fehlt.","http://www.ebrosia.de/pictures/ebrosia_a003389_Artikel.jpg",,,"Cusumano, Italien, Sizilien, Nero D´Avola","10,65 Euro/l","100% Nero d´Avola",,,"7550297bdb8887bc3bb2996ee9e7bdbf","003389","Rotwein Cusumano Nero d´Avola 2006, Italien, Sizilien, trocken, 10,65 Euro/l","7.99","EUR",,"Ein sizilianischer Rotwein - mehrfach ausgezeichnet! Der Wein ist herrlich konzentriert und fleischig, ohne dass ihm notwendige Säure fehlt. Intensive Fruchtaromen am Gaumen laden zu einem unvergesslichen Wein-Erlebnis ein.","Wein",,"http://www.ebrosia.de/pictures/ebrosia_a003389_Kategorie.jpg",,"Cusumano","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/003389-Cusumano-Nero-dAvola.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Dieser Wein hat national- wie international viel Anerkennung bekommen! Besonders beeindrucken bei diesem Wein die nachhaltig fruchtigen Töne. Nicht umsonst hat er sofort nach seinem Erscheinen, national- wie international, große Anerkennung bekommen. Er trägt den Namen des Lieblingsschülers von Sokrates, Critone, in Erinnerung an die antike Weinkultur Kalabriens.","http://www.ebrosia.de/pictures/ebrosia_a003408_Artikel.jpg",,,"Librandi, Weißwein, Italien, Kalabrien","10,52 Euro/l","90% Chardonnay, 10% Sauvignon Blanc",,,"1816f7eecfde5ade78aab7cd933f953f","003408","Weißwein Librandi Bianco Critone 2011, Italien, Kalabrien, trocken, 10,52 Euro/l","7.89","EUR",,"Dieser Wein hat national- wie international viel Anerkennung bekommen, unter anderem 2 Gläser des Gambero Rosso! Exzellent mit vollem duftigen Bouquet und einer perfekten Struktur lässt er keine Wünsche offen.","Wein/Wein Italien/Kalabrien",,"http://www.ebrosia.de/pictures/ebrosia_a003408_Kategorie.jpg",,"Librandi","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Kalabrien/003408-Librandi-Bianco-Critone.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Dieser Rosato ist ein idealer Terrassen-Wein, der Sie mit mediterranem Flair empfängt und in den sommerlichen Süden Italiens entführt. Die strahlende Sonne Kalabriens in einer Flasche einzuschließen war eine schwierige aber begeisternde Herausforderung. Der Rosé Cirň behält den intensiven Duft der Traube Gaglioppo so, als ob sie gerade aus der Sonne kommt und entfaltet sich im Mund zu einer Suggestion vielschichtiger mediterraner Aromen. In kräftigem Roséton empfängt den Genieér ein frischer würziger und intensiver Duft. Am Gaumen tritt der Wein mit intensiver Frucht von Walderdbeere vor einem aromatischen Blütenhintergrund auf, fein untermalt von einer raffinierten Bittermandel-Note.","http://www.ebrosia.de/pictures/ebrosia_a003410_Artikel.jpg",,,"Librandi, Italien, Rosé, Roséwein, Kalabrien","6,65 Euro/l","100% Gaglioppo",,,"09f5700f6c6e75348eca23f1f23720bc","003410","Roséwein Librandi Cirň Rosato 2011, Italien, Kalabrien, trocken, 6,65 Euro/l","4.99","EUR",,"Dieser Rosato ist ein idealer Terrassen-Wein, der Sie mit mediterranem Flair empfängt und mit seinem aromatischen Bouquet in den sommerlichen Süden Italiens entführt.","Wein/Wein Italien",,"http://www.ebrosia.de/pictures/ebrosia_a003410_Kategorie.jpg",,"Librandi","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/003410-Librandi-Ciro-Rosato.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Ganz selten findet sich nur noch ein 3-Gläser-Wein für weniger als 10 Euro! Bestellen Sie jetzt diese Ausnahme! Der Duca San Felice von Librandi erhielt erneut die Höchstauszeichnung von 3 Gläsern! Jetzt bestellen, solange Vorrat reicht!","http://www.ebrosia.de/pictures/ebrosia_a003411_Artikel.jpg",,,"Librandi, Riserva, Gambero Rosso, Italien, Rotwein","13,32 Euro/l","100% Gaglioppo",,,"697b7ba3d3148800f113aa7c9319f8d0","003411","Rotwein Librandi Duca San Felice Riserva DOC 2008, Italien, Kalabrien, trocken, 13,32 Euro/l","9.99","EUR",,"3 Gläser im Gambero Rosso für diesen Duca San Felice! Und trotzdem noch weniger als 10 Euro. Das ist äußerst selten!","Wein",,"http://www.ebrosia.de/pictures/ebrosia_a003411_Kategorie.jpg",,"Librandi","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/003411-Librandi-Duca-San-Felice-Riserva.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"22/12/2012 14:14:00",,"Die Brüder Lurton, Söhne des aus Bordeaux ausgewanderten André Lurton, haben hier einen wunderbar fruchtigen Rotwein für unter 10  geschaffen. Im Uco Valley im argentinischen Mendoza kultivieren sie die Bonarda-Rebe, die ursprünglich aus dem italienischen Piemont stammt. Trotz der Widrigkeiten und der überdurchschnittlich vielen Regentage im Jahr 2007, verursacht durch El Nińo, konnten sie dank ihrer ausgezeichneten Winzerkenntnisse einen Wein kreieren, der mit seinem fruchtigen Aromenspiel von Pflaumen und Kirschen über Schwarze Johannisbeeren bis hin zu würzigem Lavendel jeden Genießer überzeugen wird.","http://www.ebrosia.de/pictures/ebrosia_a003421_Artikel.jpg",,,"Argentinischer Rotwein, Lurton, Bonarda","10,65 Euro/l","100% Bonarda",,,"3996766712bb2bee74633823ac4610a2","003421","Rotwein Bodega Lurton Bonarda 2010 2007, Argentinien, Mendoza, trocken, 10,65 Euro/l","7.99","EUR",,"Der Duft reicht von roter Konfitüre bis hin zu aromatischen Kräutern wie Lavendel und erinnert so an Südfrankreich. Der ausgewogene Geschmack wird durch seidige Tannine unterstützt und ist durchzogen von fruchtigen Aromen der Pflaumen, leicht säuerlichen schwarzen Johannisbeeren und saftigen Kirschen.","Wein/Argentinien",,"http://www.ebrosia.de/pictures/ebrosia_a003421_Kategorie.jpg",,"Lurton","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Argentinien/003421-Bodega-Lurton-Bonarda.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Die Königin der Weißweinreben in Spätlese-Qualität! Die noble Riesling-Traube an welcher besonders kleinbeerige Trauben reifen, erbringt Spitzengewächse , die zu den edelsten der Welt gehören. Dieser feine Riesling konnte als Spätlese, mit fast 100° Öchsle, einem sehr hohen Zuckergehalt der Trauben, geerntet werden. Der halbtrockene Ausbau macht ihn zu einem Wein mit angenehmem Süße-Säure-Verhältnis und einer feinen Frucht, die sehr gut zu leichten Speisen der italienischen und asiatischen Küche passt. Jetzt online im ebrosia Wein-Shop bestellen!","http://www.ebrosia.de/pictures/ebrosia_a003436_Artikel.jpg",,,"Weingut Bretz, Rheinhessen, Riesling, deutscher Weißwein","10,25 Euro/l","100% Riesling",,,"f525e2932171b13831c32fe367943da2","003436","Weißwein Ernst Bretz Riesling Spätlese halbtrocken 2010, Deutschland, Rheinhessen, halbtrocken, 10,25 Euro/l","7.69","EUR",,"Die Königin der Weißweinreben in Spätlese-Qualität! Die noble Riesling-Traube an welcher besonders kleinbeerige Trauben reifen, erbringt Spitzengewächse , die zu den edelsten der Welt gehören.","Wein/Deutschland/Rheinhessen/Weingut Ernst Bretz",,"http://www.ebrosia.de/pictures/ebrosia_a003436_Kategorie.jpg",,"Weingut Ernst Bretz","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Rheinhessen/Weingut-Ernst-Bretz/003436-Ernst-Bretz-Riesling-Spaetlese-halbtrocken.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"08/01/2013 14:14:00",,"Dieser Wein lässt die Herzen aller Bordeaux-Freunde höher schlagen! Der Chateau Grand Jour weist mit seinem samtig harmonischen Charakter gerade jene Eigenschaften eines klassischen Bordeaux auf, die ihn weltweit zu einem der beliebtesten Weine überhaupt gemacht haben! In brillantem Dunkelrot mit rubinfarbenen Reflexen kommt der elegante Bordeaux ins Glas, wo er die Nase mit komplexen Noten von kandierten Kirschen, etwas Pflaume und zarten Vanille-Einsprengseln verwöhnt. Sehr angenehm am Gaumen, weich und füllig schmiegt er sich an mit schöner Balance.","http://www.ebrosia.de/pictures/ebrosia_a003478_Artikel.jpg",,,"französischer Rotwein, Frankreich, Bordeaux","12,92 Euro/l","65% Merlot, 20% Cabernet Sauvignon, 15% Cabernet Franc",,,"01ecfc9f5d6efd52138649e4430ab277","003478","Rotwein Rotwein Château Grand Jour Premičres Côtes de Bordeaux AOC 2008, Frankreich, Bordeaux, trocken, 12,92 Euro/l","9.69","EUR",,"Dunkelrot mit rubinfarbenen Reflexen kommt der elegante Bordeaux ins Glas, wo er die Nase mit komplexen Noten von kandierten Kirschen, etwas Pflaume und zarten Vanille-Einsprengseln verwöhnt.","Wein/Frankreich/Bordeaux",,"http://www.ebrosia.de/pictures/ebrosia_a003478_Kategorie.jpg",,"Château Grand Jour","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Bordeaux/003478-Chateau-Grand-Jour-Premieres-Cotes-de-Bordeaux-AOC.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","15.99","12/12/2012 14:14:00",,"Einen besonderen Platz hat der San Zio inne, der mit einer exzellenten Kür die Macher des Gambero Rosso immer wieder beeindruckte. Der geradlinige Sangiovese zeichnet sich durch eine reife Frucht im Bukett aus, die von einem lebendigen Spiel dezenter würziger Akzente umspielt wird. Weich und geschmeidig mit fein abgeschliffenen Tanninen tritt der Wein meisterhaft am Gaumen in Szene und betört mit seinem fruchtigen ausgedehnten Nachklang die Sinne.","http://www.ebrosia.de/pictures/ebrosia_a003615_Artikel.jpg",,,"Leonardo, Rotwein, Toskana, Italien","18,12 Euro/l","100% Sangiovese",,,"35cd83a970a27368d0a5246f776c205f","003615","Rotwein Leonardo San Zio Rosso Toscano IGT 2005, Italien, Toskana, trocken, 18,12 Euro/l","13.59","EUR",,"Der geradlinige Sangiovese zeichnet sich durch eine reife Frucht im Bukett aus, die von einem lebendigen Spiel dezenter würziger Akzente umspielt wird.  Jetzt mit Gold auf der Mundus vini ausgezeichnet!","Wein/Wein Italien/Toskana",,"http://www.ebrosia.de/pictures/ebrosia_a003615_Kategorie.jpg",,"Leonardo da Vinci","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Toskana/003615-Leonardo-San-Zio-Rosso-Toscano-IGT.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"21/12/2012 14:46:00",,"Roséfarbener Champagner-Genuss für angenehme Frühlings- und Sommerabende! Dieser feine Rosé-Champagner aus Chardonnay, Pinot Meunier und Pinot Noir lässt fruchtige Noten von Himbeeren und Erdbeeren in der Nase anklingen, die sich finessenreich und harmonisch mit samtiger Frucht zu einem feinperlendem Gaumentanz vermählen. Der Name des Champagners benennt übrigens die Grossmutter der heutigen Eigentümer des Champagner-Hauses, Madame Suzanne Bauget, geborene Jouette. 1911 wurde ein Champagner unter diesem Namen das erste Mal hergestellt. Bis 1997 verwaltete und begleitete sie das Champagner Haus mit Ihrem Sohn, bevor sie es an die jüngere Generation weitergab.","http://www.ebrosia.de/pictures/ebrosia_a003632_Artikel.jpg",,,"Champagner, Bauget-Jouette, Rosé, Epernay","39,87 Euro/l","55% Chardonnay, 20% Pinot Meunier, 25% Pinot Noir",,,"7f7352504163dcfe561ee1b2c56625a5","003632","Champagner Bauget-Jouette Champagner Brut Rosé, Frankreich, Champagne, trocken, 39,87 Euro/l","29.90","EUR",,"Roséfarbener Champagner-Genuss für Ihre Feierlichkeiten! Dieser feine Rosé-Champagner aus Chardonnay, Pinot Meunier und Pinot Noir lässt fruchtige Noten von Himbeeren und Erdbeeren in der Nase anklingen...","Wein/Frankreich/Champagne",,"http://www.ebrosia.de/pictures/ebrosia_a003632_Kategorie.jpg",,"Bauget-Jouette","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Champagne/003632-Bauget-Jouette-Champagner-Brut-Rose.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Eine Hommage an den Wein von Pompeji. Hier wurden vor zweitausend Jahren die ersten Reben gepflanzt. Mit einem Wein der Kellerei Mastroberardino genießt man immer einen ganz ursprünglichen Wein nur aus einheimischen Rebsorten, so wie diesen Villa die Misteri Pompeiano, dessen Trauben aus den Weinbergen rund um Pompeji stammen. Nach 12 Monaten im Barrique besitzt der feine Rotwein eine ausladende Nase mit leichtem Duft von Pfeffer und Nuancen von Brombeeren. Der Auftakt am Gaumen ist von einladender Dichte und Textur Bemerkenswert ausgewogen und strukturiert spielt er mit eleganten fein abgeschliffenen Tanninen auf.","http://www.ebrosia.de/pictures/ebrosia_a003637_Artikel.jpg",,,"italienischer Rotwein, Italien, Kampanien, Mastroberardino","158,67 Euro/l","90% Piedirosso, 10% Sciascinoso",,,"6647fbc2021a100646936a00140f65c0","003637","Rotwein Mastroberardino Villa dei Misteri Pompeiano IGT 2004, Italien, Kampanien, trocken, 158,67 Euro/l","119.00","EUR",,"Eine Hommage an den Wein von Pompeji. Hier wurden vor zweitausend Jahren die ersten Reben gepflanzt. Nach 12 Monaten im Barrique besitzt der feine Rotwein eine ausladende Nase mit leichtem Duft von Pfeffer und Nuancen von Brombeeren.","Wein/Wein Italien/Kampanien",,"http://www.ebrosia.de/pictures/ebrosia_a003637_Kategorie.jpg",,"Mastroberardino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Kampanien/003637-Mastroberardino-Villa-dei-Misteri-Pompeiano.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
